StockCode,Recency,Frequency,Monetary,Recency_Neglog,Frequency_Neglog,Monetary_Neglog,Recency_Scaled,Frequency_Scaled,Monetary_Scaled
21086,494,502,-0.019404464,6.204557763,6.22059017,-0.019218598,9.899014466,7.948213121,4.978636968
21087,605,17,-0.028511391,6.406879986,2.890371758,-0.028112505,7.886517392,3.761997666,4.915945106
21088,532,117,-0.008413459,6.278521424,4.770684624,-0.008378263,9.163298685,6.125624854,5.055048917
21089,539,33,-0.014021364,6.29156914,3.526360525,-0.013923974,9.033513195,4.561460547,5.015958005
21090,499,249,-0.007859629,6.214608098,5.521460918,-0.007828903,9.799043878,7.069380168,5.058921278
21094,494,599,-0.00688985,6.204557763,6.396929655,-0.006866223,9.899014466,8.169878785,5.065707066
21095,578,18,-0.021366686,6.361302478,2.944438979,-0.021141619,8.3398764,3.829962289,4.965081871
21096,493,116,0.014006598,6.202535517,4.762173935,0.013909412,9.91912972,6.114926583,5.212151504
21098,494,194,0.028834952,6.204557763,5.272999559,0.028427048,9.899014466,6.757054472,5.314484214
21100,496,29,0.404618736,6.208590026,3.401197382,0.339765904,9.858905582,4.404125556,7.509066645
21106,497,56,0.336012129,6.210600077,4.043051268,0.289689154,9.838911626,5.210961122,7.156082896
21107,495,101,0.211696643,6.206575927,4.624972813,0.192021562,9.878939808,5.94245938,6.467638209
21108,496,245,-0.005118129,6.208590026,5.505331536,-0.005105076,9.858905582,7.049104901,5.078121136
21109,494,123,0.114493073,6.204557763,4.820281566,0.108399658,9.899014466,6.187970159,5.878199542
21110,494,162,0.40145596,6.204557763,5.093750201,0.337511667,9.899014466,6.531730983,7.493176859
21111,494,101,-0.057221406,6.204557763,4.624972813,-0.055644151,9.899014466,5.94245938,4.721878529
21112,494,87,0.190752611,6.204557763,4.477336814,0.174585554,9.899014466,5.756875126,6.344734318
21114,501,173,-0.02593138,6.21860012,5.159055299,-0.025600863,9.759335284,6.613822059,4.933649304
21115,494,162,0.431481888,6.204557763,5.093750201,0.358710193,9.899014466,6.531730983,7.64260219
21116,496,264,0.244639006,6.208590026,5.579729826,0.218845533,9.858905582,7.142626476,6.65671649
21117,644,15,0.039293366,6.469250317,2.772588722,0.038541026,7.266120355,3.61393976,5.38577618
21120,508,1,0.570561926,6.232448017,0.693147181,0.45143347,9.621590396,1,8.29619512
21121,495,437,-0.021346211,6.206575927,6.08221891,-0.021121571,9.878939808,7.774275008,4.965223184
21122,495,408,-0.026983803,6.206575927,6.013715156,-0.02662616,9.878939808,7.688163096,4.926422137
21123,495,153,4.04E-05,6.206575927,5.036952602,4.04E-05,9.878939808,6.46033417,5.114390765
21124,495,283,-0.03031392,6.206575927,5.648974238,-0.029863532,9.878939808,7.229669424,4.90360237
21125,495,101,-0.00892395,6.206575927,4.624972813,-0.008884367,9.878939808,5.94245938,5.051481466
21126,495,128,-0.017319677,6.206575927,4.859812404,-0.017171401,9.878939808,6.237661977,4.993067361
21128,507,34,-0.106562589,6.230481448,3.555348061,-0.101258444,9.641151838,4.59789902,4.400349993
21129,547,30,-0.083248626,6.306275287,3.433987204,-0.079964513,8.887231298,4.445343652,4.550447823
21131,507,31,-0.112387514,6.230481448,3.465735903,-0.106508619,9.641151838,4.485253014,4.363342275
21132,508,25,0.163941856,6.232448017,3.258096538,0.151812396,9.621590396,4.22424217,6.184209635
21135,492,195,-0.03017982,6.200509174,5.278114659,-0.02973337,9.939285734,6.763484355,4.904519868
21136,493,396,-0.02987817,6.202535517,5.983936281,-0.029440514,9.91912972,7.650729879,4.906584167
21137,494,385,0.330805313,6.204557763,5.955837369,0.285784257,9.899014466,7.615408443,7.128557848
21143,497,34,0.020834727,6.210600077,3.555348061,0.020620652,9.838911626,4.59789902,5.259458062
21144,496,3,1,6.208590026,1.386294361,0.693147181,9.858905582,1.871313253,10
21145,504,11,-0.050605655,6.224558429,2.48490665,-0.049366812,9.70006804,3.252312087,4.766126582
21147,494,60,1,6.204557763,4.110873864,0.693147181,9.899014466,5.296216792,10
21154,494,464,-0.058616257,6.204557763,6.142037406,-0.056962637,9.899014466,7.849469208,4.712584709
21155,494,565,0.124426467,6.204557763,6.338594078,0.117273098,9.899014466,8.096548672,5.940747135
21156,491,393,-0.022389195,6.198478716,5.976350909,-0.022142237,9.959482674,7.641194769,4.958028661
21157,508,45,0.30823743,6.232448017,3.828641396,0.268680758,9.621590396,4.941439485,7.007997762
21158,579,152,-0.030605085,6.363028104,5.030437921,-0.030146091,8.322711616,6.452144959,4.901610656
21159,499,118,0.016494853,6.214608098,4.779123493,0.016360291,9.799043878,6.136232844,5.229427393
21160,503,1,0.427574151,6.222576268,0.693147181,0.355976606,9.719784577,1,7.623333531
21161,496,54,-0.01025867,6.208590026,4.007333185,-0.010206407,9.858905582,5.166062088,5.042162596
21162,497,156,-0.006954724,6.210600077,5.056245805,-0.006930652,9.838911626,6.484586484,5.065252918
21163,500,128,0.00431703,6.216606101,4.859812404,0.004307738,9.779169766,6.237661977,5.144470699
21164,497,320,0.092871744,6.210600077,5.771441123,0.088808859,9.838911626,7.383615113,5.740106841
21165,496,485,-0.034949008,6.208590026,6.186208624,-0.034352158,9.858905582,7.904994166,4.8719627
21166,494,831,-0.039582714,6.204557763,6.723832441,-0.038819396,9.899014466,8.580808437,4.840473785
21167,500,67,-0.00182296,6.216606101,4.219507705,-0.0018213,9.779169766,5.4327738,5.101267996
21169,496,493,-0.033978737,6.208590026,6.202535517,-0.033414212,9.858905582,7.925517712,4.878574141
21171,497,97,-0.062054591,6.210600077,4.584967479,-0.060205326,9.838911626,5.892171102,4.689727471
21172,496,519,-0.033216549,6.208590026,6.253828812,-0.032676799,9.858905582,7.9899954,4.883772058
21174,496,577,-0.081940767,6.208590026,6.359573869,-0.078756435,9.858905582,8.122921093,4.558963389
21175,494,860,-0.012826165,6.204557763,6.758094504,-0.012744606,9.899014466,8.623877198,5.024271197
21179,496,300,0.007918622,6.208590026,5.707110265,0.007887435,9.858905582,7.302748695,5.169703459
21181,494,959,-0.057422625,6.204557763,6.866933284,-0.055834462,9.899014466,8.760691823,4.720537055
21186,503,1,0.492620359,6.222576268,0.693147181,0.400533205,9.719784577,1,7.937406538
21187,495,47,-0.072009574,6.206575927,3.871201011,-0.069534993,9.878939808,4.994938594,4.623963995
21188,503,69,0.318107896,6.222576268,4.248495242,0.276197296,9.719784577,5.469212273,7.060980748
21189,497,72,-0.074822951,6.210600077,4.290459441,-0.072155952,9.838911626,5.521962921,4.605489242
21190,508,8,-0.024116531,6.232448017,2.197224577,-0.02383032,9.621590396,2.890684413,4.946129607
21191,494,95,0.439282861,6.204557763,4.564348191,0.364144976,9.899014466,5.866251847,7.68091119
21192,494,88,-0.03142178,6.204557763,4.48863637,-0.03093822,9.899014466,5.771079111,4.896027055
21194,495,81,-0.015302975,6.206575927,4.406719247,-0.015187065,9.878939808,5.668106068,5.007054658
21195,494,109,-0.006028973,6.204557763,4.700480366,-0.006010871,9.899014466,6.037375341,5.071736317
21196,502,16,-0.042156177,6.22059017,2.833213344,-0.041291814,9.739540273,3.690147293,4.823046071
21197,509,27,-0.049405782,6.234410726,3.33220451,-0.048224082,9.602067349,4.317398804,4.774181521
21198,494,90,-0.034755871,6.204557763,4.510859507,-0.034165525,9.899014466,5.799014467,4.873278247
21199,494,105,-0.063162349,6.204557763,4.663439094,-0.061247815,9.899014466,5.990813007,4.682379116
21200,494,90,-0.025001731,6.204557763,4.510859507,-0.024694302,9.899014466,5.799014467,4.940039525
21201,495,125,0.33484571,6.206575927,4.836281907,0.288815712,9.878939808,6.208083217,7.149926133
21202,496,34,0.06485744,6.208590026,3.555348061,0.062840931,9.858905582,4.59789902,5.557062686
21204,506,91,-0.028715825,6.228511004,4.521788577,-0.028311252,9.660751824,5.812752739,4.914544166
21205,494,88,0.218017898,6.204557763,4.48863637,0.197224864,9.899014466,5.771079111,6.50431553
21206,496,131,0.002045096,6.208590026,4.882801923,0.002043008,9.858905582,6.266560705,5.128506942
21207,496,144,-0.030393261,6.208590026,4.976733742,-0.029940536,9.858905582,6.384636695,4.903059582
21208,501,95,-0.016315811,6.21860012,4.564348191,-0.016184139,9.759335284,5.866251847,5.000026432
21209,497,109,-0.019789576,6.210600077,4.700480366,-0.019596308,9.838911626,6.037375341,4.975974546
21210,494,481,-0.034683892,6.204557763,6.177944114,-0.034095962,9.899014466,7.894605352,4.873768588
21211,494,118,-0.018926085,6.204557763,4.779123493,-0.018749214,9.899014466,6.136232844,4.981945584
21212,494,1535,-0.021661822,6.204557763,7.336936914,-0.021430538,9.899014466,9.351504861,4.96304532
21213,494,734,0.003716595,6.204557763,6.599870499,0.003709706,9.899014466,8.424983404,5.140255254
21215,496,144,-0.01439416,6.208590026,4.976733742,-0.014291548,9.858905582,6.384636695,5.013367029
21216,494,493,0.078283998,6.204557763,6.202535517,0.075370886,9.899014466,7.925517712,5.645384522
21217,500,361,0.07773643,6.216606101,5.891644212,0.074862944,9.779169766,7.53471512,5.641804106
21218,496,454,0.228316169,6.208590026,6.120297419,0.205644263,9.858905582,7.82214119,6.563662654
21219,494,103,-0.037896126,6.204557763,4.644390899,-0.037195708,9.899014466,5.966868677,4.851918925
21220,494,91,-0.014919687,6.204557763,4.521788577,-0.014809483,9.899014466,5.812752739,5.009716178
21221,494,66,-0.006593621,6.204557763,4.204692619,-0.006571978,9.899014466,5.414150655,5.067781159
21222,494,81,-0.028181,6.204557763,4.406719247,-0.027791221,9.899014466,5.668106068,4.91820979
21224,497,177,-0.048269793,6.210600077,5.18178355,-0.047140989,9.838911626,6.642392364,4.781816083
21226,538,17,-0.013826593,6.289715571,2.890371758,-0.013731878,9.051950623,3.761997666,5.01731206
21228,714,4,1,6.572282543,1.609437912,0.693147181,6.241259865,2.151813469,10
21231,496,573,-0.011686702,6.208590026,6.352629396,-0.01161894,9.858905582,8.114191619,5.032205855
21232,492,965,-0.040645895,6.200509174,6.873163834,-0.039841573,9.939285734,8.768523869,4.833268609
21238,496,453,-0.009351682,6.208590026,6.118097198,-0.009308226,9.858905582,7.819375426,5.048493743
21239,496,347,-0.026861084,6.208590026,5.85220248,-0.026506658,9.858905582,7.485135313,4.927264487
21240,496,383,-0.045964952,6.208590026,5.950642553,-0.044939858,9.858905582,7.608878354,4.797331534
21242,496,369,-0.04272709,6.208590026,5.913503006,-0.041839483,9.858905582,7.562192483,4.819185632
21243,494,249,-0.062120176,6.204557763,5.521460918,-0.060267077,9.899014466,7.069380168,4.689292196
21244,500,252,-0.056284745,6.216606101,5.533389489,-0.054757794,9.779169766,7.084374851,4.728126329
21245,494,157,-0.018008045,6.204557763,5.062595033,-0.017847821,9.899014466,6.492567713,4.988299377
21246,497,116,0.099065587,6.210600077,4.762173935,0.094460353,9.838911626,6.114926583,5.7799434
21248,503,66,1,6.222576268,4.204692619,0.693147181,9.719784577,5.414150655,10
21249,496,129,0.238117118,6.208590026,4.86753445,0.213591773,9.858905582,6.247368893,6.619683497
21250,643,25,0.092165261,6.467698726,3.258096538,0.088162204,7.281554011,4.22424217,5.735548662
21251,496,52,0.114313859,6.208590026,3.970291914,0.108238842,9.858905582,5.119499753,5.877065974
21253,495,69,0.407978036,6.206575927,4.248495242,0.342154658,9.878939808,5.469212273,7.525904627
21257,496,294,-0.05393033,6.208590026,5.686975356,-0.052526347,9.858905582,7.277438324,4.743855477
21258,496,149,-0.161890224,6.208590026,5.010635294,-0.150048182,9.858905582,6.427252278,4.056438209
21259,494,298,0.206245299,6.204557763,5.700443573,0.187512477,9.899014466,7.294368402,6.435854323
21260,496,169,0.300711689,6.208590026,5.135798437,0.262911568,9.858905582,6.584587269,6.967331578
21261,497,44,0.41895316,6.210600077,3.80666249,0.349919388,9.838911626,4.913811135,7.580637084
21262,497,73,0.105963623,6.210600077,4.304065093,0.100717012,9.838911626,5.539065761,5.824045683
21263,500,34,-0.043010072,6.216606101,3.555348061,-0.042110833,9.779169766,4.59789902,4.817272926
21264,497,43,0.296875716,6.210600077,3.784189634,0.259958077,9.838911626,4.885561872,6.946512847
21265,510,15,0.005803474,6.23636959,2.772588722,0.005786699,9.582582544,3.61393976,5.154895676
21269,510,27,0.176476399,6.23636959,3.33220451,0.162523868,9.582582544,4.317398804,6.259713248
21270,494,50,0.326296322,6.204557763,3.931825633,0.282390338,9.899014466,5.071146126,7.104634601
21272,494,123,-0.005419437,6.204557763,4.820281566,-0.005404805,9.899014466,6.187970159,5.076008392
21275,500,18,1,6.216606101,2.944438979,0.693147181,9.779169766,3.829962289,10
21277,562,26,-0.133390804,6.333279628,3.295836866,-0.125213851,8.618619394,4.271683246,4.231491804
21278,549,10,-0.026551782,6.309918278,2.397895273,-0.026205401,8.850994501,3.142935365,4.929388004
21279,496,31,0.164858661,6.208590026,3.465735903,0.152599759,9.858905582,4.485253014,6.189759637
21280,507,17,-0.032056542,6.230481448,2.890371758,-0.031553455,9.641151838,3.761997666,4.891690351
21281,496,12,0.077917613,6.208590026,2.564949357,0.075031044,9.858905582,3.352928917,5.642989019
21284,496,49,1,6.208590026,3.912023005,0.693147181,9.858905582,5.046253445,10
21285,496,39,1,6.208590026,3.688879454,0.693147181,9.858905582,4.76575323,10
21286,497,26,0.316015519,6.210600077,3.295836866,0.274608626,9.838911626,4.271683246,7.049782442
21287,496,50,-0.005810265,6.208590026,3.931825633,-0.00579345,9.858905582,5.071146126,5.073268887
21288,500,123,0.201291523,6.216606101,4.820281566,0.183397247,9.779169766,6.187970159,6.406846666
21289,508,47,-0.030275131,6.232448017,3.871201011,-0.029825884,9.621590396,4.994938594,4.903867747
21291,496,48,-0.023100594,6.208590026,3.891820298,-0.022837814,9.858905582,5.020857848,4.953125637
21292,496,26,-0.010093777,6.208590026,3.295836866,-0.010043175,9.858905582,4.271683246,5.043313194
21293,500,22,0.020147535,6.216606101,3.135494216,0.019947259,9.779169766,4.070126232,5.254711409
21294,497,82,-0.018192492,6.210600077,4.418840608,-0.018028989,9.838911626,5.683343094,4.987022351
21306,507,37,0.039799981,6.230481448,3.63758616,0.039028369,9.641151838,4.701275542,5.389211387
21307,509,11,-0.004236951,6.234410726,2.48490665,-0.004228,9.602067349,3.252312087,5.084303516
21311,503,46,0.008740071,6.222576268,3.850147602,0.008702098,9.719784577,4.968473631,5.1754459
21313,494,258,-0.023396333,6.204557763,5.556828062,-0.023126834,9.899014466,7.113838058,4.951088378
21314,496,622,-0.031961756,6.208590026,6.434546519,-0.031461608,9.858905582,8.217164662,4.892337763
21316,510,25,0.282845888,6.23636959,3.258096538,0.24908096,9.582582544,4.22424217,6.869841632
21317,504,32,0.346240546,6.224558429,3.496507561,0.297315927,9.70006804,4.523934198,7.209842914
21318,500,79,0.008809922,6.216606101,4.382026635,0.008771341,9.779169766,5.637066483,5.175933989
21319,503,25,0.233876232,6.222576268,3.258096538,0.210160622,9.719784577,4.22424217,6.595497815
21320,574,32,0.225434077,6.354370041,3.496507561,0.20329513,8.408833277,4.523934198,6.547103956
21324,494,40,1,6.204557763,3.713572067,0.693147181,9.899014466,4.796792814,10
21326,497,355,-0.004396108,6.210600077,5.874930731,-0.004386473,9.838911626,7.513705618,5.083186465
21327,494,248,-0.02482808,6.204557763,5.517452896,-0.024524872,9.899014466,7.064341928,4.941233812
21328,494,343,-0.061150551,6.204557763,5.840641657,-0.059353745,9.899014466,7.470602905,4.69573014
21329,495,273,-0.018356298,6.206575927,5.613128106,-0.018189855,9.878939808,7.184609427,4.985888429
21331,500,6,0.263283296,6.216606101,1.945910149,0.233714122,9.779169766,2.574772297,6.761523019
21332,579,20,1,6.363028104,3.044522438,0.693147181,8.322711616,3.95577113,10
21333,502,18,0.043377334,6.22059017,2.944438979,0.042462888,9.739540273,3.829962289,5.413420817
21336,613,11,-0.160650929,6.419994928,2.48490665,-0.148980994,7.756063198,3.252312087,4.063960664
21340,498,324,0.41387842,6.212606096,5.783825182,0.346336581,9.818957778,7.399182362,7.555382392
21344,703,7,-0.003186325,6.556778356,2.079441542,-0.003181259,6.395479848,2.742626507,5.091681841
21348,497,9,0.190626451,6.210600077,2.302585093,0.174479598,9.838911626,3.023126723,6.34398745
21349,910,4,1,6.814542897,1.609437912,0.693147181,3.831498613,2.151813469,10
21351,504,20,1,6.224558429,3.044522438,0.693147181,9.70006804,3.95577113,10
21352,496,65,0.200087792,6.208590026,4.189654742,0.182394714,9.858905582,5.395247452,6.399779956
21354,494,110,-0.025990512,6.204557763,4.709530201,-0.025658499,9.899014466,6.04875134,4.933243036
21355,494,157,-0.04309197,6.204557763,5.062595033,-0.04218935,9.899014466,6.492567713,4.816719467
21356,494,132,0.029840519,6.204557763,4.890349128,0.029403954,9.899014466,6.27604784,5.321370283
21357,498,11,-0.017193771,6.212606096,2.48490665,-0.017047631,9.818957778,3.252312087,4.993939799
21358,494,107,-0.030733788,6.204557763,4.682131227,-0.030270964,9.899014466,6.014309753,4.900730444
21359,564,34,0.319529288,6.336825731,3.555348061,0.277275073,8.583346344,4.59789902,7.06857784
21360,497,21,0.171604342,6.210600077,3.091042453,0.158374042,9.838911626,4.014248619,6.230461726
21361,496,84,0.312795512,6.208590026,4.442651256,0.272158842,9.858905582,5.713274016,7.032514272
21363,494,157,-0.025265029,6.204557763,5.062595033,-0.024951144,9.899014466,6.492567713,4.93822908
21364,500,27,0.346008132,6.216606101,3.33220451,0.297143273,9.779169766,4.317398804,7.208625902
21365,500,53,-0.022023027,6.216606101,3.988984047,-0.021784023,9.779169766,5.142996499,4.960553659
21366,500,42,0.35084255,6.216606101,3.761200116,0.300728509,9.779169766,4.856663144,7.233897708
21367,510,42,-0.086055515,6.23636959,3.761200116,-0.082552339,9.582582544,4.856663144,4.532206613
21368,498,33,0.0072902,6.212606096,3.526360525,0.007263755,9.818957778,4.561460547,5.165307234
21369,517,16,0.029340487,6.249975242,2.833213344,0.028918293,9.447247263,3.690147293,5.317946932
21370,874,7,0.482635229,6.774223886,2.079441542,0.393821065,4.232551399,2.742626507,7.890093631
21371,534,43,-0.006853818,6.282266747,3.784189634,-0.006830438,9.126043999,4.885561872,5.065959313
