StockCode,Recency,Frequency,Monetary,Recency_Scaled,Frequency_Scaled,Monetary_Scaled,Cluster
21161,496,54,-0.01025867,9.858905582,5.166062088,5.042162596,0
21162,497,156,-0.006954724,9.838911626,6.484586483999999,5.0652529180000005,0
21163,500,128,0.00431703,9.779169766,6.237661977,5.144470699,0
21164,497,320,0.092871744,9.838911626,7.383615112999999,5.740106841,0
21165,496,485,-0.034949008,9.858905582,7.904994166,4.8719627,0
21166,494,831,-0.039582714,9.899014466,8.580808437,4.840473785,0
21167,500,67,-0.00182296,9.779169766,5.4327738,5.101267996,0
21169,496,493,-0.033978737,9.858905582,7.925517712,4.8785741410000005,0
21171,497,97,-0.062054591,9.838911626,5.892171102000001,4.689727471,0
21172,496,519,-0.033216549,9.858905582,7.9899954,4.883772058,0
21174,496,577,-0.081940767,9.858905582,8.122921092999999,4.558963389,0
21175,494,860,-0.012826165,9.899014466,8.623877197999999,5.024271197,0
21179,496,300,0.007918622,9.858905582,7.302748695,5.169703459,0
21181,494,959,-0.057422625,9.899014466,8.760691823,4.720537055,0
21186,503,1,0.492620359,9.719784577,1.0,7.937406537999999,2
21187,495,47,-0.072009574,9.878939808,4.994938594,4.623963995,0
21188,503,69,0.318107896,9.719784577,5.469212272999999,7.0609807479999995,0
21189,497,72,-0.074822951,9.838911626,5.521962921,4.605489242,0
21190,508,8,-0.024116531,9.621590396,2.8906844130000002,4.946129607,2
21191,494,95,0.439282861,9.899014466,5.866251847000001,7.68091119,0
21192,494,88,-0.03142178,9.899014466,5.771079111000001,4.896027055,0
21194,495,81,-0.015302975,9.878939808,5.668106067999999,5.007054658,0
21195,494,109,-0.006028973000000001,9.899014466,6.037375341000001,5.071736317,0
21196,502,16,-0.042156177,9.739540273,3.6901472930000003,4.823046071,2
21197,509,27,-0.049405782,9.602067349,4.317398804,4.774181521,2
21198,494,90,-0.034755871,9.899014466,5.799014467,4.873278247,0
21199,494,105,-0.063162349,9.899014466,5.990813007000001,4.682379116,0
21200,494,90,-0.025001731,9.899014466,5.799014467,4.940039525,0
21201,495,125,0.33484571,9.878939808,6.208083217,7.149926132999999,0
21202,496,34,0.06485744,9.858905582,4.59789902,5.557062686,2
21204,506,91,-0.028715825,9.660751824,5.812752739,4.914544166000001,0
21205,494,88,0.21801789800000002,9.899014466,5.771079111000001,6.50431553,0
21206,496,131,0.002045096,9.858905582,6.266560705,5.128506942,0
21207,496,144,-0.030393261,9.858905582,6.384636695,4.903059582,0
21208,501,95,-0.016315811,9.759335284,5.866251847000001,5.000026432,0
21209,497,109,-0.019789576,9.838911626,6.037375341000001,4.975974546000001,0
21210,494,481,-0.034683892,9.899014466,7.894605352,4.873768588,0
21211,494,118,-0.018926085,9.899014466,6.136232843999999,4.981945584,0
21212,494,1535,-0.021661822,9.899014466,9.351504861,4.96304532,0
21213,494,734,0.003716595,9.899014466,8.424983403999999,5.1402552539999995,0
21215,496,144,-0.01439416,9.858905582,6.384636695,5.013367028999999,0
21216,494,493,0.078283998,9.899014466,7.925517712,5.6453845220000005,0
21217,500,361,0.07773643,9.779169766,7.53471512,5.641804106,0
21218,496,454,0.22831616899999999,9.858905582,7.82214119,6.563662654,0
21219,494,103,-0.037896126,9.899014466,5.966868677000001,4.851918925,0
21220,494,91,-0.014919687,9.899014466,5.812752739,5.009716178,0
21221,494,66,-0.006593621,9.899014466,5.414150655,5.067781159,0
21222,494,81,-0.028181,9.899014466,5.668106067999999,4.91820979,0
21224,497,177,-0.048269793,9.838911626,6.642392364,4.781816083,0
21226,538,17,-0.013826593,9.051950623,3.761997666,5.01731206,2
21228,714,4,1.0,6.241259865,2.151813469,10.0,1
21231,496,573,-0.011686702,9.858905582,8.114191619,5.032205855,0
21232,492,965,-0.040645895,9.939285734,8.768523869,4.833268609,0
21238,496,453,-0.009351682,9.858905582,7.819375426000001,5.048493743,0
21239,496,347,-0.026861084,9.858905582,7.485135313,4.9272644869999995,0
21240,496,383,-0.045964952,9.858905582,7.608878354,4.797331534,0
21242,496,369,-0.04272709,9.858905582,7.562192483,4.819185632,0
21243,494,249,-0.062120176,9.899014466,7.0693801679999995,4.689292196,0
21244,500,252,-0.056284745,9.779169766,7.084374851000001,4.728126329,0
21245,494,157,-0.018008045,9.899014466,6.492567713,4.988299377,0
21246,497,116,0.099065587,9.838911626,6.114926583,5.7799434000000005,0
21248,503,66,1.0,9.719784577,5.414150655,10.0,2
21249,496,129,0.23811711800000002,9.858905582,6.247368892999999,6.6196834970000005,0
21250,643,25,0.092165261,7.281554011,4.22424217,5.735548662,2
21251,496,52,0.114313859,9.858905582,5.119499753,5.877065974,0
21253,495,69,0.407978036,9.878939808,5.469212272999999,7.525904627,0
21257,496,294,-0.05393033,9.858905582,7.277438323999999,4.743855477,0
21258,496,149,-0.161890224,9.858905582,6.427252277999999,4.0564382089999995,0
21259,494,298,0.206245299,9.899014466,7.294368402000001,6.435854322999999,0
21260,496,169,0.300711689,9.858905582,6.584587269,6.967331578,0
21261,497,44,0.41895316,9.838911626,4.913811135,7.580637084,2
21262,497,73,0.105963623,9.838911626,5.539065761,5.824045683,0
21263,500,34,-0.043010072,9.779169766,4.59789902,4.817272926,2
21264,497,43,0.296875716,9.838911626,4.885561872,6.946512847,2
21265,510,15,0.005803474,9.582582544,3.61393976,5.154895676000001,2
21269,510,27,0.17647639899999998,9.582582544,4.317398804,6.259713248,2
21270,494,50,0.32629632199999997,9.899014466,5.071146126,7.104634601,2
21272,494,123,-0.005419436999999999,9.899014466,6.187970159,5.076008392,0
21275,500,18,1.0,9.779169766,3.8299622889999996,10.0,2
21277,562,26,-0.133390804,8.618619394,4.271683246,4.231491804,2
21278,549,10,-0.026551782000000003,8.850994501,3.142935365,4.929388004,2
21279,496,31,0.164858661,9.858905582,4.4852530139999995,6.189759637000001,2
21280,507,17,-0.032056542,9.641151837999999,3.761997666,4.891690351,2
21281,496,12,0.077917613,9.858905582,3.352928917,5.642989019,2
21284,496,49,1.0,9.858905582,5.046253445,10.0,2
21285,496,39,1.0,9.858905582,4.76575323,10.0,2
21286,497,26,0.31601551899999997,9.838911626,4.271683246,7.049782442000001,2
21287,496,50,-0.005810265,9.858905582,5.071146126,5.073268887,0
21288,500,123,0.201291523,9.779169766,6.187970159,6.406846666,0
21289,508,47,-0.030275131,9.621590396,4.994938594,4.903867747,0
21291,496,48,-0.023100594,9.858905582,5.020857848,4.953125637,0
21292,496,26,-0.010093777,9.858905582,4.271683246,5.0433131939999996,2
21293,500,22,0.020147535,9.779169766,4.070126232,5.2547114089999996,2
21294,497,82,-0.018192492,9.838911626,5.683343094,4.987022351,0
21306,507,37,0.039799981,9.641151837999999,4.701275542,5.3892113870000005,2
21307,509,11,-0.004236951,9.602067349,3.252312087,5.084303516,2
21311,503,46,0.008740071,9.719784577,4.968473631,5.175445900000001,2
21313,494,258,-0.023396333,9.899014466,7.113838058,4.951088378,0
21314,496,622,-0.031961756,9.858905582,8.217164662,4.8923377630000005,0
21316,510,25,0.282845888,9.582582544,4.22424217,6.869841632000001,2
21317,504,32,0.34624054600000004,9.70006804,4.523934198,7.209842913999999,2
21318,500,79,0.008809922,9.779169766,5.637066483,5.175933989,0
21319,503,25,0.233876232,9.719784577,4.22424217,6.595497815,2
21320,574,32,0.22543407699999998,8.408833277000001,4.523934198,6.547103956,2
21324,494,40,1.0,9.899014466,4.796792814,10.0,2
21326,497,355,-0.004396108,9.838911626,7.5137056179999995,5.083186465,0
21327,494,248,-0.02482808,9.899014466,7.064341927999999,4.941233812,0
21328,494,343,-0.061150551,9.899014466,7.470602905,4.69573014,0
21329,495,273,-0.018356298,9.878939808,7.184609427000001,4.985888429,0
21331,500,6,0.263283296,9.779169766,2.574772297,6.761523019,2
21332,579,20,1.0,8.322711616,3.95577113,10.0,2
21333,502,18,0.043377334000000003,9.739540273,3.8299622889999996,5.413420817,2
21336,613,11,-0.160650929,7.756063198,3.252312087,4.063960664,2
21340,498,324,0.41387842,9.818957778,7.399182362,7.555382392,0
21344,703,7,-0.003186325,6.395479848,2.7426265069999998,5.091681841000001,1
21348,497,9,0.190626451,9.838911626,3.0231267230000003,6.34398745,2
21349,910,4,1.0,3.831498613,2.151813469,10.0,1
21351,504,20,1.0,9.70006804,3.95577113,10.0,2
21352,496,65,0.200087792,9.858905582,5.395247452,6.399779956000001,0
21354,494,110,-0.025990512,9.899014466,6.04875134,4.933243036,0
21355,494,157,-0.04309197,9.899014466,6.492567713,4.8167194669999995,0
21356,494,132,0.029840519,9.899014466,6.27604784,5.321370283,0
21357,498,11,-0.017193771,9.818957778,3.252312087,4.993939799,2
21358,494,107,-0.030733787999999998,9.899014466,6.014309752999999,4.900730444,0
21359,564,34,0.319529288,8.583346344,4.59789902,7.06857784,2
21360,497,21,0.171604342,9.838911626,4.014248619,6.230461726000001,2
21361,496,84,0.312795512,9.858905582,5.713274016000001,7.032514272,0
21363,494,157,-0.025265028999999998,9.899014466,6.492567713,4.93822908,0
21364,500,27,0.346008132,9.779169766,4.317398804,7.2086259020000005,2
21365,500,53,-0.022023027,9.779169766,5.142996499,4.9605536589999994,0
21366,500,42,0.35084255,9.779169766,4.856663144,7.233897708,2
21367,510,42,-0.086055515,9.582582544,4.856663144,4.5322066130000005,2
21368,498,33,0.0072902,9.818957778,4.561460547,5.165307234,2
21369,517,16,0.029340487000000002,9.447247263,3.6901472930000003,5.317946932,2
21370,874,7,0.482635229,4.232551399,2.7426265069999998,7.890093631,1
21371,534,43,-0.006853818,9.126043999,4.885561872,5.0659593130000005,2
21372,498,32,0.032326166,9.818957778,4.523934198,5.3383630680000005,2
21373,518,44,0.005544133000000001,9.428063092,4.913811135,5.1530779330000005,2
21374,496,55,-0.04958794,9.858905582,5.188712058,4.7729580689999995,0
21375,505,25,0.282239729,9.680390507,4.22424217,6.8665101779999995,2
21376,505,18,0.36345650799999996,9.680390507,3.8299622889999996,7.299413411000001,2
21377,497,43,0.012273144,9.838911626,4.885561872,5.200091106,2
21378,505,34,-0.037348118,9.680390507,4.59789902,4.855641692,2
21379,505,52,0.004082315,9.680390507,5.119499753,5.142823149,0
21380,494,336,0.192358977,9.899014466,7.444759777000001,6.3542370539999995,0
21381,494,235,0.008133251999999999,9.899014466,6.996938107999999,5.171204308,0
21382,491,144,-0.039415584,9.959482674,6.384636695,4.841607098,0
21383,497,215,-0.007958071,9.838911626,6.885623006,5.058232819,0
21385,497,384,-0.0051363929999999995,9.838911626,7.612147639,5.077993053999999,0
21386,497,65,-0.00670956,9.838911626,5.395247452,5.066969317,0
21389,500,164,-0.003685633,9.779169766,6.547060921,5.088174343,0
21390,498,234,-0.017632487,9.818957778,6.991600353,4.990900283,0
21391,500,131,0.018927233999999998,9.779169766,6.266560705,5.246274521,0
21392,494,9,-0.034401008999999996,9.899014466,3.0231267230000003,4.875696013,2
21393,501,8,-0.079422991,9.759335284,2.8906844130000002,4.575385845,2
21394,494,160,0.006766601,9.899014466,6.516211782999999,5.161642214,0
21395,518,117,-0.008677757,9.428063092,6.125624854,5.053201701,0
21397,497,106,0.038688803,9.838911626,6.00261628,5.38167463,0
21398,494,97,0.020492828,9.899014466,5.892171102000001,5.25709686,0
21399,497,117,-0.01537577,9.838911626,6.125624854,5.0065492869999995,0
21400,501,66,0.006610896999999999,9.759335284,5.414150655,5.1605519730000005,0
21401,501,90,-0.008369416,9.759335284,5.799014467,5.055356781,0
21402,500,101,0.006754202,9.779169766,5.94245938,5.161555405,0
21403,495,121,-0.005099062,9.878939808,6.167530045,5.078254856,0
21407,494,144,0.10335585,9.899014466,6.384636695,5.807405424,0
21408,496,109,0.324960889,9.858905582,6.037375341000001,7.097533609,0
21410,510,1,0.237759246,9.582582544,1.0,6.61764576,2
21411,496,240,0.077005223,9.858905582,7.023292098,5.637020077000001,0
21412,1210,1,1.0,1.0,1.0,10.0,1
21413,500,22,-0.044145089000000005,9.779169766,4.070126232,4.8096064389999995,2
21414,1162,1,1.0,1.402291984,1.0,10.0,1
21415,510,52,0.248272935,9.582582544,5.119499753,6.677266802,2
21416,602,6,1.0,7.9358822060000005,2.574772297,10.0,2
21417,500,68,0.327840703,9.779169766,5.451125065,7.11283773,0
21418,507,30,0.10026857,9.641151837999999,4.445343652,5.787654505,2
21420,507,24,0.35114001799999994,9.641151837999999,4.174940192,7.235449762000001,2
21421,507,16,-0.050217528,9.641151837999999,3.6901472930000003,4.768731131,2
21422,500,71,0.008954371,9.779169766,5.504624173,5.176943225,0
21424,500,88,0.185384556,9.779169766,5.771079111000001,6.312885392,0
21425,496,34,0.28655174899999997,9.858905582,4.59789902,6.890174876000001,2
21426,500,49,0.11566567,9.779169766,5.046253445,5.885611994,2
21427,496,40,0.109741769,9.858905582,4.796792814,5.848084646,2
21428,497,296,0.204478062,9.838911626,7.285931865,6.425519663999999,0
21429,496,251,-0.042063579000000004,9.858905582,7.079396471,4.823672406,0
21430,495,564,0.273393515,9.878939808,8.09432579,6.817711372000001,0
21439,501,150,-0.027122659,9.759335284,6.43560473,4.925469144,0
21441,494,74,0.006988468,9.899014466,5.555939025,5.16319544,0
21442,494,70,-0.008063507,9.899014466,5.487042917,5.057495523,0
21445,566,30,0.007039592,8.548197934,4.445343652,5.163553297,2
21446,497,123,-0.0331788,9.838911626,6.187970159,4.884029598,0
21447,498,194,-0.0326908,9.818957778,6.757054472,4.887359759,0
21448,501,98,-0.022259897999999997,9.759335284,5.904933032000001,4.958920158,0
21452,496,202,0.18987671,9.858905582,6.807595523,6.339547372,0
21454,494,181,0.0021009139999999997,9.899014466,6.6703277210000005,5.128899578,0
21455,500,149,-0.028518267000000003,9.779169766,6.427252277999999,4.915897978,0
21456,610,40,-0.04391493900000001,7.804783245,4.796792814,4.811160319,2
21457,569,42,0.023967577,8.495707102,4.856663144,5.281057237,2
21458,560,51,-0.006711739,8.654017972,5.095555424,5.0669540589999995,2
21459,629,29,-0.037243988,7.50017797,4.404125556,4.8563492969999995,2
21460,683,15,-0.047502222999999996,6.682156453999999,3.61393976,4.786979326,1
21461,633,9,-0.05004568400000001,7.437222128999999,3.0231267230000003,4.769884608,2
21462,505,76,0.27051289300000003,9.680390507,5.589020916,6.801747657999999,0
21463,496,149,0.409620844,9.858905582,6.427252277999999,7.5341243339999995,0
21464,497,124,0.11318764,9.838911626,6.198066915,5.869938205,0
21465,507,82,0.16184633199999998,9.641151837999999,5.683343094,6.1715076589999995,0
21466,502,129,0.305192089,9.739540273,6.247368892999999,6.991570172,0
21467,507,120,0.33099806800000003,9.641151837999999,6.1571839839999996,7.129578737,0
21468,496,68,0.21817895199999998,9.858905582,5.451125065,6.505247513,0
21469,505,107,0.305976779,9.680390507,6.014309752999999,6.9958067139999995,0
21470,494,158,0.269920485,9.899014466,6.500498587,6.798460191,0
21471,499,157,0.40414036799999997,9.799043877999999,6.492567713,7.506665622000001,0
21472,496,43,0.409189588,9.858905582,4.885561872,7.531967492000001,2
21473,504,23,0.275583625,9.70006804,4.12362534,6.829824287999999,2
21476,588,35,-0.153532706,8.169547072,4.63331092,4.107324105,2
21479,494,415,0.364013132,9.899014466,7.709495184,7.302290482,0
21481,494,442,0.10002462,9.899014466,7.788543485,5.786091475,0
21484,494,368,0.427481345,9.899014466,7.558790481,7.622875272000001,0
21485,494,571,0.16019993800000001,9.899014466,8.109804042,6.161512001,0
21486,510,1,1.0,9.582582544,1.0,10.0,2
21488,503,6,-0.145742931,9.719784577,2.574772297,4.155086277,2
21491,501,1,0.035793157,9.759335284,1.0,5.361996458999999,2
21494,494,285,0.421646794,9.899014466,7.238490789,7.594005415,0
21495,501,181,-0.010656674,9.759335284,6.6703277210000005,5.039386159,0
21497,513,245,-0.003520766,9.524356096,7.049104901000001,5.089332294,0
21498,499,352,-0.005550523000000001,9.799043877999999,7.503067703999999,5.0750894230000005,0
21499,496,231,-0.004261949,9.858905582,6.975449733,5.084128055,0
21500,503,229,-0.009543874,9.719784577,6.964566208,5.047151689,0
21503,498,23,-0.000282183,9.818957778,4.12362534,5.112117288,2
21504,502,130,0.00709181,9.739540273,6.257001425,5.163918791,0
21506,497,341,-0.015592482,9.838911626,7.463273209,5.005045007,0
21507,494,286,-0.011646253,9.899014466,7.242878365,5.0324876860000005,0
21508,494,248,-0.006239229000000001,9.899014466,7.064341927999999,5.070263289,0
21509,494,297,-0.002405397,9.899014466,7.290157211,5.097171138999999,0
21518,494,59,-0.00037178300000000004,9.899014466,5.275438809,5.111485922,0
21519,494,288,-0.0195019,9.899014466,7.25160784,4.977963259,0
21520,494,69,-0.001960455,9.899014466,5.469212272999999,5.1003006410000005,0
21523,495,518,0.14610231,9.878939808,7.987575689,6.075336503,0
21524,494,550,0.293104357,9.899014466,8.062785515,6.925984675,0
21527,498,181,0.00148247,9.818957778,6.6703277210000005,5.124548057,0
21528,494,122,0.157102147,9.899014466,6.177791647,6.142666039,0
21530,504,120,-0.002050865,9.70006804,6.1571839839999996,5.099664632,0
21531,498,292,0.07418991,9.818957778,7.268887003,5.618570109,0
21533,490,415,0.22742613,9.979720707,7.709495184,6.5585531989999994,0
21534,494,169,0.052359235999999997,9.899014466,6.584587269,5.473841113,0
21535,497,420,-0.088516287,9.838911626,7.724513752999999,4.516253466,0
21537,509,73,0.035547919,9.602067349,5.539065761,5.360327348999999,0
21539,497,284,0.109200072,9.838911626,7.234087845,5.844643055,0
21544,494,184,-0.035487097999999995,9.899014466,6.69087923,4.868298816,0
21547,494,28,0.183256129,9.899014466,4.361509973,6.300217387000001,2
21555,583,75,0.099654891,8.254347156,5.572588796000001,5.783721886,0
21556,494,147,0.277552813,9.899014466,6.410379014,6.8406975999999995,0
21557,494,189,0.177620172,9.899014466,6.724402265,6.266562835,0
21558,496,464,0.385476955,9.858905582,7.8494692079999995,7.412346121000001,0
21559,492,665,0.317561002,9.939285734,8.301063427,7.0580555160000005,0
21561,503,243,0.42750720200000003,9.719784577,7.038843299,7.623002955,0
21562,503,32,-0.034977738,9.719784577,4.523934198,4.871767029,2
21563,504,190,0.281857872,9.70006804,6.731000912000001,6.864410684,0
21564,503,151,0.14520362,9.719784577,6.443902049,6.069807132999999,0
21576,494,75,0.365355517,9.899014466,5.572588796000001,7.309224156,0
21577,496,174,-0.064311807,9.858905582,6.621025743,4.674762232,0
21578,496,139,-0.041521666,9.858905582,6.3405255270000005,4.827339035,0
