CustomerID,Recency,Frequency,Profit,R_Log,F_Log,P_Log,R_Norm,F_Norm,P_Norm,Score
12832,419,26,51.1123,6.0379,3.2581,3.934,2.0193,4.2404,5.3669,2.7983
12833,532,23,1511.5028,6.2766,3.1355,7.3209,1.6097,4.1185,7.0564,2.6561
12834,669,17,11.4021,6.5058,2.8332,2.4338,1.2166,3.8178,4.6186,2.077
12836,60,256,3929.5597,4.0943,5.5452,8.2763,5.3538,6.5151,7.533,5.804
12837,32,23,2137.6306,3.4657,3.1355,7.6675,6.4323,4.1185,7.2293,6.0493
12838,10,3210,33462.7552,2.3026,8.074,10.4182,8.4279,9.0302,8.6014,8.5657
12839,15,341,1102.4502,2.7081,5.8319,7.0053,7.7323,6.8002,6.899,7.4625
12840,30,147,433.5655,3.4012,4.9904,6.072,6.5431,5.9633,6.4334,6.4162
12841,23,491,2930.1006,3.1355,6.1964,7.9828,6.9989,7.1628,7.3866,7.0705
12842,153,45,713.8811,5.0304,3.8067,6.5707,3.7478,4.786,6.6822,4.2489
12843,55,131,1192.4562,4.0073,4.8752,7.0838,5.5031,5.8487,6.9381,5.7157
12844,416,47,291.3131,6.0307,3.8501,5.6744,2.0317,4.8293,6.2351,3.0115
12847,409,72,24.4844,6.0137,4.2767,3.198,2.0608,5.2535,4.9998,2.9932
12849,113,77,804.3301,4.7274,4.3438,6.69,4.2677,5.3202,6.7417,4.7256
12852,681,15,153.6223,6.5236,2.7081,5.0345,1.186,3.6934,5.9159,2.1605
12853,96,57,438.0654,4.5643,4.0431,6.0824,4.5474,5.0211,6.4386,4.8313
12854,87,174,478.8062,4.4659,5.1591,6.1713,4.7163,6.1311,6.4829,5.1759
12856,394,252,690.307,5.9764,5.5294,6.5371,2.1249,6.4994,6.6654,3.4539
12857,58,48,56.8946,4.0604,3.8712,4.0412,5.412,4.8502,5.4204,5.3005
12863,439,4,63.8198,6.0845,1.3863,4.1561,1.9393,2.3788,5.4777,2.3811
12865,17,94,257.5565,2.8332,4.5433,5.5512,7.5175,5.5186,6.1736,6.9834
12866,670,23,20.3645,6.5073,3.1355,3.0138,1.214,4.1185,4.9079,2.1643
12867,6,682,1862.5432,1.7918,6.525,7.5297,9.3043,7.4896,7.1606,8.727
12868,59,168,1011.5152,4.0775,5.124,6.9192,5.3827,6.0962,6.856,5.6727
12871,54,15,826.5063,3.989,2.7081,6.7172,5.5346,3.6934,6.7553,5.2884
12872,23,113,101.8504,3.1355,4.7274,4.6235,6.9989,5.7017,5.7109,6.6107
12876,444,81,120.4023,6.0958,4.3944,4.7908,1.9199,5.3706,5.7943,2.9975
12877,16,128,409.0291,2.7726,4.852,6.0138,7.6216,5.8257,6.4044,7.1407
12878,77,96,178.6203,4.3438,4.5643,5.1853,4.9258,5.5396,5.9911,5.1551
12879,431,10,388.4756,6.0661,2.3026,5.9622,1.9709,3.2901,6.3787,2.6755
12881,138,14,10817.7756,4.9273,2.6391,9.2889,3.9248,3.6247,8.0381,4.2761
12882,396,13,387.8618,5.9814,2.5649,5.9606,2.1162,3.551,6.3779,2.8293
12883,411,39,233.9366,6.0186,3.6636,5.4551,2.0524,4.6437,6.1257,2.978
12884,475,7,541.1662,6.1633,1.9459,6.2937,1.8041,2.9353,6.544,2.5044
12885,450,68,136.792,6.1092,4.2195,4.9185,1.8969,5.1966,5.858,2.9529
12886,66,119,334.2572,4.1897,4.7791,5.8119,5.1903,5.7532,6.3037,5.4142
12888,111,11,1053.5208,4.7095,2.3979,6.9599,4.2984,3.3849,6.8763,4.3735
12890,411,76,379.3034,6.0186,4.3307,5.9383,2.0524,5.3072,6.3667,3.1348
12891,230,2,0.1861,5.4381,0.6931,-1.6813,3.0484,1.6894,2.5658,2.7283
12893,417,26,42.7093,6.0331,3.2581,3.7544,2.0276,4.2404,5.2773,2.7951
12895,429,19,16.044,6.0615,2.9444,2.7753,1.9789,3.9285,4.7889,2.6498
12897,122,8,96.039,4.804,2.0794,4.5648,4.1362,3.0682,5.6816,4.0772
12902,112,19,145.6007,4.7185,2.9444,4.9809,4.283,3.9285,5.8891,4.3727
12904,21,64,657.7838,3.0445,4.1589,6.4889,7.155,5.1363,6.6414,6.6999
12909,95,62,2404.3451,4.5539,4.1271,7.785,4.5654,5.1047,7.2879,4.9455
12910,85,95,696.5465,4.4427,4.5539,6.5461,4.7562,5.5292,6.6699,5.1022
12912,389,24,214.3982,5.9636,3.1781,5.3678,2.1468,4.1608,6.0822,2.9431
12913,155,50,134.4243,5.0434,3.912,4.901,3.7255,4.8908,5.8493,4.1709
12915,535,14,218.1249,6.2823,2.6391,5.3851,1.6,3.6247,6.0908,2.454
12916,121,146,1792.8848,4.7958,4.9836,7.4916,4.1504,5.9566,7.1415,4.8107
12917,515,2,0.3191,6.2442,0.6931,-1.1422,1.6654,1.6894,2.8348,1.7871
12920,404,27,81.4845,6.0014,3.2958,4.4004,2.0819,4.2779,5.5996,2.8729
12921,7,2685,26634.3182,1.9459,7.8954,10.19,9.0399,8.8526,8.4876,8.9472
12922,548,26,22.404,6.3063,3.2581,3.1092,1.5588,4.2404,4.9555,2.4348
12923,451,28,48.0592,6.1115,3.3322,3.8724,1.8931,4.3141,5.3362,2.7216
12924,161,20,491.2956,5.0814,2.9957,6.197,3.6603,3.9795,6.4958,4.0077
12925,461,19,24.7591,6.1334,2.9444,3.2092,1.8554,3.9285,5.0054,2.585
12928,17,89,369.2805,2.8332,4.4886,5.9116,7.5175,5.4643,6.3534,6.9905
12929,216,14,116.2436,5.3753,2.6391,4.7557,3.1561,3.6247,5.7768,3.5119
12930,12,38,362.544,2.4849,3.6376,5.8931,8.1151,4.6178,6.3442,7.2386
12933,12,141,1752.1571,2.4849,4.9488,7.4686,8.1151,5.9219,7.1301,7.578
12935,161,145,299.1981,5.0814,4.9767,5.7011,3.6603,5.9497,6.2484,4.377
12936,404,62,47.0336,6.0014,4.1271,3.8509,2.0819,5.1047,5.3254,3.0108
12937,117,74,162.4524,4.7622,4.3041,5.0904,4.208,5.2807,5.9438,4.5961
12938,412,9,5.1179,6.021,2.1972,1.6327,2.0482,3.1853,4.219,2.4927
12939,136,61,5778.5053,4.9127,4.1109,8.6619,3.9499,5.0886,7.7253,4.5551
12940,441,71,253.1625,6.089,4.2627,5.534,1.9315,5.2395,6.1651,3.0165
12942,23,76,553.0485,3.1355,4.3307,6.3154,6.9989,5.3072,6.5549,6.6162
12944,12,29,49.0082,2.4849,3.3673,3.892,8.1151,4.349,5.346,7.085
12945,675,19,116.4321,6.5147,2.9444,4.7573,1.2012,3.9285,5.7776,2.2043
12947,32,80,609.9224,3.4657,4.382,6.4133,6.4323,5.3582,6.6037,6.2346
12948,60,152,928.9135,4.0943,5.0239,6.834,5.3538,5.9966,6.8135,5.6284
12949,48,261,1348.8354,3.8712,5.5645,7.207,5.7367,6.5343,6.9996,6.0225
12950,389,16,53.3953,5.9636,2.7726,3.9777,2.1468,3.7575,5.3887,2.7931
12951,52,103,1090.6133,3.9512,4.6347,6.9945,5.5993,5.6096,6.8936,5.7308
12952,392,77,261.2013,5.9713,4.3438,5.5653,2.1336,5.3202,6.1807,3.1756
12955,14,196,1677.388,2.6391,5.2781,7.425,7.8506,6.2495,7.1083,7.4562
12956,153,34,76.9395,5.0304,3.5264,4.343,3.7478,4.5072,5.571,4.082
12957,59,255,1131.6145,4.0775,5.5413,7.0314,5.3827,6.5112,6.912,5.7613
12962,394,15,273.9796,5.9764,2.7081,5.6131,2.1249,3.6934,6.2045,2.8465
12963,23,90,527.5584,3.1355,4.4998,6.2683,6.9989,5.4754,6.5313,6.6475
12965,476,98,103.7497,6.1654,4.585,4.642,1.8005,5.5601,5.7201,2.9444
12967,16,31,8397.698,2.7726,3.434,9.0357,7.6216,4.4153,7.9118,7.0093
12968,499,5,8.1728,6.2126,1.6094,2.1008,1.7196,2.6007,4.4525,2.1691
12970,193,120,49.5892,5.2627,4.7875,3.9038,3.3493,5.7615,5.3518,4.032
12971,11,374,2787.0265,2.3979,5.9243,7.9327,8.2644,6.8921,7.3616,7.8997
12974,584,8,139.9354,6.3699,2.0794,4.9412,1.4497,3.0682,5.8693,2.2153
12976,55,43,492.5324,4.0073,3.7612,6.1996,5.5031,4.7408,6.497,5.45
12977,543,7,6.3441,6.2971,1.9459,1.8475,1.5746,2.9353,4.3261,2.1219
12980,9,19,1283.433,2.1972,2.9444,7.1573,8.6087,3.9285,6.9748,7.5093
12981,520,11,8.2343,6.2538,2.3979,2.1083,1.6488,3.3849,4.4562,2.2768
12982,83,55,63.9734,4.4188,4.0073,4.1585,4.7971,4.9856,5.4789,4.903
12984,405,4,5.3684,6.0039,1.3863,1.6805,2.0776,2.3788,4.2428,2.3544
12985,388,51,59.0714,5.961,3.9318,4.0787,2.1512,4.9105,5.4391,3.0319
12989,22,70,1177.7971,3.091,4.2485,7.0714,7.0752,5.2254,6.9319,6.6909
12990,184,16,149.7461,5.2149,2.7726,5.0089,3.4312,3.7575,5.9031,3.7437
12991,410,28,439.8304,6.0162,3.3322,6.0864,2.0566,4.3141,6.4406,2.9465
12993,79,37,52.883,4.3694,3.6109,3.9681,4.8818,4.5913,5.3839,4.8739
12994,120,77,197.1509,4.7875,4.3438,5.284,4.1646,5.3202,6.0403,4.5833
12995,464,4,4.6395,6.1399,1.3863,1.5346,1.8443,2.3788,4.17,2.1838
12997,81,91,558.4391,4.3944,4.5109,6.3251,4.8389,5.4864,6.5597,5.1405
12999,69,55,270.7496,4.2341,4.0073,5.6012,5.114,4.9856,6.1986,5.1968
13000,22,58,729.0572,3.091,4.0604,6.5918,7.0752,5.0384,6.6927,6.6296
13001,38,443,3204.2289,3.6376,6.0936,8.0722,6.1375,7.0605,7.4312,6.4515
13002,165,14,79.0979,5.1059,2.6391,4.3707,3.6182,3.6247,5.5848,3.8162
13003,96,9,24.894,4.5643,2.1972,3.2146,4.5474,3.1853,5.0081,4.3211
13004,15,531,1076.6494,2.7081,6.2748,6.9816,7.7323,7.2407,6.8872,7.5495
13005,15,49,468.1371,2.7081,3.8918,6.1488,7.7323,4.8707,6.4717,7.0339
13006,443,3,6.9561,6.0936,1.0986,1.9396,1.9238,2.0926,4.3721,2.2024
13011,759,3,471.8438,6.632,1.0986,6.1566,1,2.0926,6.4756,1.7661
13012,59,108,270.0443,4.0775,4.6821,5.5986,5.3827,5.6567,6.1973,5.5189
13013,58,221,3995.3969,4.0604,5.3982,8.2929,5.412,6.3689,7.5413,5.8163
13014,19,126,302.4135,2.9444,4.8363,5.7118,7.3267,5.81,6.2537,6.9161
13015,88,138,6840.2357,4.4773,4.9273,8.8306,4.6967,5.9005,7.8095,5.2488
13016,510,28,19.5657,6.2344,3.3322,2.9738,1.6821,4.3141,4.8879,2.5291
13018,21,589,3603.4262,3.0445,6.3784,8.1896,7.155,7.3438,7.4898,7.2262
13021,16,181,1205.6739,2.7726,5.1985,7.0948,7.6216,6.1703,6.9436,7.2635
13023,451,35,130.8569,6.1115,3.5553,4.8741,1.8931,4.5361,5.8359,2.8159
13027,12,35,28.4118,2.4849,3.5553,3.3468,8.1151,4.5361,5.074,7.0952
13028,409,46,48.2774,6.0137,3.8286,3.877,2.0608,4.8079,5.3385,2.938
13029,417,10,1792.5198,6.0331,2.3026,7.4914,2.0276,3.2901,7.1414,2.7914
13030,71,2131,38873.9828,4.2627,7.6643,10.5681,5.065,8.6227,8.6762,6.1377
13033,15,11,91.2897,2.7081,2.3979,4.514,7.7323,3.3849,5.6563,6.6552
13034,441,36,48.1483,6.089,3.5835,3.8743,1.9315,4.5641,5.3371,2.7986
13035,118,29,359.2912,4.7707,3.3673,5.8841,4.1934,4.349,6.3397,4.4392
13037,61,75,2847.1723,4.1109,4.3175,7.9541,5.3255,5.2941,7.3722,5.5239
13038,63,29,192.0281,4.1431,3.3673,5.2576,5.2701,4.349,6.0272,5.1616
13040,395,39,99.9411,5.9789,3.6636,4.6046,2.1205,4.6437,5.7014,2.9833
13045,486,17,23.0001,6.1862,2.8332,3.1355,1.7648,3.8178,4.9686,2.4958
13046,114,47,654.1483,4.7362,3.8501,6.4833,4.2526,4.8293,6.6386,4.6065
13047,11,1382,4928.8468,2.3979,7.2313,8.5029,8.2644,8.192,7.646,8.1881
13049,176,19,80.9983,5.1705,2.9444,4.3944,3.5075,3.9285,5.5966,3.8006
13050,12,465,5693.0405,2.4849,6.142,8.647,8.1151,7.1087,7.7179,7.8741
13052,67,35,227.2759,4.2047,3.5553,5.4262,5.1645,4.5361,6.1113,5.1335
13055,57,76,651.9734,4.0431,4.3307,6.48,5.4418,5.3072,6.6369,5.5344
13058,445,6,5.8209,6.0981,1.7918,1.7615,1.9161,2.782,4.2832,2.326
13059,115,14,481.8761,4.7449,2.6391,6.1777,4.2376,3.6247,6.4861,4.3399
13060,110,14,66.3727,4.7005,2.6391,4.1953,4.3139,3.6247,5.4973,4.2944
13061,459,10,62.8123,6.1291,2.3026,4.1402,1.8629,3.2901,5.4698,2.509
13064,171,34,62.0352,5.1417,3.5264,4.1277,3.557,4.5072,5.4635,3.9377
13066,411,29,43.476,6.0186,3.3673,3.7722,2.0524,4.349,5.2862,2.8351
13067,469,14,309.6622,6.1506,2.6391,5.7355,1.8259,3.6247,6.2655,2.6297
13068,183,2,129.0124,5.2095,0.6931,4.8599,3.4406,1.6894,5.8288,3.3292
13069,19,510,1284.8605,2.9444,6.2344,7.1584,7.3267,7.2006,6.9753,7.2663
13070,579,9,37.9731,6.3613,2.1972,3.6369,1.4644,3.1853,5.2187,2.184
13072,126,11,98.5897,4.8363,2.3979,4.591,4.0809,3.3849,5.6946,4.1031
13075,516,22,18.0122,6.2461,3.091,2.891,1.6621,4.0743,4.8467,2.463
13077,24,73,131.6189,3.1781,4.2905,4.8799,6.9259,5.2672,5.8388,6.4854
13078,17,401,8491.6657,2.8332,5.994,9.0468,7.5175,6.9614,7.9173,7.4463
13079,391,6,12.061,5.9687,1.7918,2.49,2.138,2.782,4.6466,2.5177
13080,22,12,50.8662,3.091,2.4849,3.9292,7.0752,3.4714,5.3645,6.1834
13081,59,1230,2145.285,4.0775,7.1148,7.671,5.3827,8.0762,7.2311,6.1062
13082,31,110,1910.3714,3.434,4.7005,7.5551,6.4868,5.675,7.1732,6.3931
13083,391,18,34.1747,5.9687,2.8904,3.5315,2.138,3.8747,5.1661,2.7882
13085,544,23,71.9488,6.2989,3.1355,4.276,1.5714,4.1185,5.5375,2.4774
13089,12,2269,29779.5288,2.4849,7.7271,10.3016,8.1151,8.6852,8.5432,8.2719
13090,20,181,11482.6605,2.9957,5.1985,9.3486,7.2387,6.1703,8.0679,7.1079
13091,408,23,1.6865,6.0113,3.1355,0.5227,2.065,4.1185,3.6653,2.6357
13092,17,38,330.7729,2.8332,3.6376,5.8014,7.5175,4.6178,6.2984,6.8157
13093,12,2102,34061.0833,2.4849,7.6506,10.4359,8.1151,8.6091,8.6103,8.2634
13097,15,548,3485.9518,2.7081,6.3063,8.1565,7.7323,7.272,7.4732,7.6143
13098,17,616,6132.4376,2.8332,6.4232,8.7213,7.5175,7.3884,7.755,7.5155
13099,486,1,0.4178,6.1862,0,-0.8728,1.7648,1,2.9691,1.7323
13102,18,426,381.9526,2.8904,6.0544,5.9453,7.4195,7.0216,6.3702,7.235
13106,515,1,6.0428,6.2442,0,1.7989,1.6654,1,4.3019,1.796
13108,759,10,165.9105,6.632,2.3026,5.1114,1,3.2901,5.9543,1.9534
13109,389,26,94.0153,5.9636,3.2581,4.5435,2.1468,4.2404,5.6709,2.9179
13110,128,168,1511.9117,4.852,5.124,7.3211,4.0539,6.0962,7.0565,4.7626
13113,21,324,1481.0132,3.0445,5.7807,7.3005,7.155,6.7494,7.0462,7.063
13115,24,175,646.8604,3.1781,5.1648,6.4721,6.9259,6.1368,6.633,6.7388
13116,504,29,2.2694,6.2226,3.3673,0.8195,1.7024,4.349,3.8133,2.4428
13117,23,108,2306.119,3.1355,4.6821,7.7433,6.9989,5.6567,7.2671,6.7573
13118,56,62,712.5977,4.0254,4.1271,6.5689,5.4722,5.1047,6.6813,5.5196
13120,124,2,7.2977,4.8203,0.6931,1.9876,4.1083,1.6894,4.396,3.6533
13121,113,96,23.2798,4.7274,4.5643,3.1476,4.2677,5.5396,4.9746,4.5928
13122,88,98,323.6874,4.4773,4.585,5.7798,4.6967,5.5601,6.2876,5.0285
13124,17,334,3340.0541,2.8332,5.8111,8.1137,7.5175,6.7796,7.4519,7.3634
13126,24,130,809.7139,3.1781,4.8675,6.6967,6.9259,5.8411,6.745,6.6909
13131,410,28,212.6794,6.0162,3.3322,5.3598,2.0566,4.3141,6.0781,2.9103
13132,211,3,4.0908,5.3519,1.0986,1.4087,3.1963,2.0926,4.1073,3.0667
13133,136,11,219.5177,4.9127,2.3979,5.3914,3.9499,3.3849,6.0939,4.0513
13134,28,135,1005.9457,3.3322,4.9053,6.9137,6.6614,5.8787,6.8533,6.5241
13135,583,1,3.0583,6.3682,0,1.1179,1.4526,1,3.9622,1.6131
13137,94,773,1815.5712,4.5433,6.6503,7.5042,4.5836,7.6142,7.1478,5.4461
13138,96,58,111.2162,4.5643,4.0604,4.7115,4.5474,5.0384,5.7547,4.7664
13139,59,203,716.9414,4.0775,5.3132,6.575,5.3827,6.2844,6.6843,5.6932
13140,24,42,108.3886,3.1781,3.7377,4.6857,6.9259,4.7174,5.7419,6.3658
13141,58,128,446.6632,4.0604,4.852,6.1018,5.412,5.8257,6.4483,5.5984
13144,203,5,31.8196,5.3132,1.6094,3.4601,3.2626,2.6007,5.1305,3.317
13145,473,5,454854.3099,6.1591,1.6094,13.0277,1.8114,2.6007,9.9031,2.7784
13146,413,16,2.3647,6.0234,2.7726,0.8607,2.0441,3.7575,3.8339,2.5658
13147,417,3,4.0522,6.0331,1.0986,1.3992,2.0276,2.0926,4.1025,2.2481
13148,11,416,2633.7998,2.3979,6.0307,7.8762,8.2644,6.998,7.3334,7.918
13149,401,65,106.9857,5.994,4.1744,4.6727,2.0947,5.1517,5.7354,3.0702
13151,682,67,533.5101,6.525,4.2047,6.2795,1.1835,5.1819,6.5369,2.5185
13155,167,72,822.4851,5.118,4.2767,6.7123,3.5976,5.2535,6.7528,4.2443
13158,159,91,77.115,5.0689,4.5109,4.3453,3.6818,5.4864,5.5721,4.2317
13161,170,12,61.8441,5.1358,2.4849,4.1246,3.567,3.4714,5.462,3.7374
13162,76,102,455.1554,4.3307,4.625,6.1206,4.9483,5.5999,6.4577,5.2295
13165,9,25,159.8022,2.1972,3.2189,5.0739,8.6087,4.2014,5.9356,7.4599
13166,670,37,1.0645,6.5073,3.6109,0.0625,1.214,4.5913,3.4357,2.1116
13167,405,50,220.2591,6.0039,3.912,5.3948,2.0776,4.8908,6.0956,3.0421
13168,159,148,429.3825,5.0689,4.9972,6.0623,3.6818,5.9701,6.4286,4.4141
13169,93,19,2072.6271,4.5326,2.9444,7.6366,4.6019,3.9285,7.2139,4.7284
13170,413,29,21.4188,6.0234,3.3673,3.0643,2.0441,4.349,4.9331,2.794
13173,25,59,66.9589,3.2189,4.0775,4.2041,6.8559,5.0554,5.5016,6.3603
13174,157,303,2807.2519,5.0562,5.7137,7.94,3.7035,6.6827,7.3652,4.6655
13177,451,12,79.2801,6.1115,2.4849,4.373,1.8931,3.4714,5.5859,2.578
13178,18,317,1007.4316,2.8904,5.7589,6.9152,7.4195,6.7276,6.854,7.2246
13182,432,11,8.5786,6.0684,2.3979,2.1493,1.9669,3.3849,4.4766,2.5015
13184,26,248,689.0828,3.2581,5.5134,6.5354,6.7886,6.4835,6.6646,6.7152
13185,284,2,828.4504,5.649,0.6931,6.7196,2.6866,1.6894,6.7564,2.8941
13186,480,64,36.2166,6.1738,4.1589,3.5895,1.7862,5.1363,5.1951,2.7971
13187,181,69,543.1557,5.1985,4.2341,6.2974,3.4594,5.2111,6.5458,4.1184
13188,398,2,56.7733,5.9865,0.6931,4.0391,2.1076,1.6894,5.4193,2.3551
13192,53,61,202.566,3.9703,4.1109,5.3111,5.5667,5.0886,6.0538,5.5198
13193,448,22,32.0301,6.1048,3.091,3.4667,1.9045,4.0743,5.1338,2.6614
13194,522,3,7.0145,6.2577,1.0986,1.948,1.6422,2.0926,4.3762,2.0057
13196,112,137,545.2748,4.7185,4.92,6.3013,4.283,5.8933,6.5478,4.8315
13198,19,307,1517.8309,2.9444,5.7268,7.325,7.3267,6.6958,7.0585,7.1737
13199,16,133,2954.4373,2.7726,4.8903,7.9911,7.6216,5.8638,7.3907,7.2469
13200,408,25,98.859,6.0113,3.2189,4.5937,2.065,4.2014,5.696,2.8554
13203,92,27,24.9159,4.5218,3.2958,3.2155,4.6205,4.2779,5.0085,4.5908
13207,537,5,3.6092,6.286,1.6094,1.2835,1.5936,2.6007,4.0448,2.0402
13208,49,198,928.4579,3.8918,5.2883,6.8335,5.7013,6.2596,6.8133,5.9241
13209,19,378,414.3511,2.9444,5.9349,6.0267,7.3267,6.9027,6.4108,7.1503
13210,480,21,117.1614,6.1738,3.0445,4.7636,1.7862,4.028,5.7807,2.634
13211,19,46,7.867,2.9444,3.8286,2.0627,7.3267,4.8079,4.4335,6.5336
13212,448,54,102.5527,6.1048,3.989,4.6304,1.9045,4.9673,5.7143,2.8981
13213,26,78,80.1474,3.2581,4.3567,4.3839,6.7886,5.3331,5.5913,6.3777
13216,114,10,33.2938,4.7362,2.3026,3.5054,4.2526,3.2901,5.1531,4.1502
13217,509,5,68.3964,6.2324,1.6094,4.2253,1.6855,2.6007,5.5122,2.2512
13220,102,35,1362.1243,4.625,3.5553,7.2168,4.4434,4.5361,7.0045,4.7181
13221,17,115,1224.6721,2.8332,4.7449,7.1104,7.5175,5.7192,6.9514,7.1013
13223,181,5,9.0114,5.1985,1.6094,2.1985,3.4594,2.6007,4.5012,3.3919
13224,447,40,13.9501,6.1026,3.6889,2.6355,1.9084,4.6689,4.7192,2.7415
13225,19,30,121.1512,2.9444,3.4012,4.797,7.3267,4.3827,5.7974,6.585
13226,120,30,82.9395,4.7875,3.4012,4.4181,4.1646,4.3827,5.6084,4.3526
13227,588,8,17.1784,6.3767,2.0794,2.8437,1.438,3.0682,4.823,2.1025
13228,468,2,137.7957,6.1485,0.6931,4.9258,1.8296,1.6894,5.8616,2.2048
13229,88,18,37.6915,4.4773,2.8904,3.6294,4.6967,3.8747,5.215,4.5842
13230,23,634,5469.157,3.1355,6.452,8.6069,6.9989,7.417,7.6979,7.1524
13232,41,246,1239.0884,3.7136,5.5053,7.1221,6.0071,6.4755,6.9572,6.1958
13233,196,41,38.6689,5.2781,3.7136,3.655,3.3228,4.6934,5.2278,3.7875
13235,63,100,598.884,4.1431,4.6052,6.3951,5.2701,5.5802,6.5946,5.4646
13236,493,21,65.5619,6.2005,3.0445,4.183,1.7403,4.028,5.4911,2.5729
13238,18,36,4889.8079,2.8904,3.5835,8.4949,7.4195,4.5641,7.642,6.8706
13239,107,21,48.0177,4.6728,3.0445,3.8716,4.3613,4.028,5.3358,4.3921
13240,18,94,162.2573,2.8904,4.5433,5.0892,7.4195,5.5186,5.9432,6.8917
13242,84,12,18.8152,4.4308,2.4849,2.9347,4.7765,3.4714,4.8684,4.5247
13243,590,53,138.7393,6.3801,3.9703,4.9326,1.4321,4.9487,5.865,2.5788
13244,479,26,47.9371,6.1717,3.2581,3.8699,1.7897,4.2404,5.3349,2.6344
13245,437,15,9.8946,6.0799,2.7081,2.292,1.9472,3.6934,4.5478,2.5565
13246,38,152,814.5484,3.6376,5.0239,6.7026,6.1375,5.9966,6.748,6.1704
13247,404,24,42.9098,6.0014,3.1781,3.7591,2.0819,4.1608,5.2797,2.8175
13249,214,21,14.9228,5.366,3.0445,2.7029,3.1721,4.028,4.7528,3.5014
13253,197,52,126.1977,5.2832,3.9512,4.8378,3.3141,4.9298,5.8178,3.8876
13255,9,2459,26468.6581,2.1972,7.8075,10.1837,8.6087,8.7651,8.4845,8.6276
13258,51,44,222.0899,3.9318,3.7842,5.4031,5.6327,4.7637,6.0997,5.5056
13259,448,76,125.7391,6.1048,4.3307,4.8342,1.9045,5.3072,5.816,2.9762
13260,448,7,305.8526,6.1048,1.9459,5.7231,1.9045,2.9353,6.2594,2.5462
13262,113,19,1.5757,4.7274,2.9444,0.4547,4.2677,3.9285,3.6313,4.1362
13265,25,106,1102.0415,3.2189,4.6634,7.0049,6.8559,5.6381,6.8988,6.6166
13266,47,243,534.8631,3.8501,5.4931,6.282,5.7728,6.4632,6.5382,5.9874
13267,12,276,10549.1655,2.4849,5.6204,9.2638,8.1151,6.5899,8.0256,7.8011
13269,19,399,1143.9617,2.9444,5.989,7.0423,7.3267,6.9565,6.9174,7.2117
13270,24,2,1.1172,3.1781,0.6931,0.1109,6.9259,1.6894,3.4598,5.532
13272,418,14,45.9542,6.0355,2.6391,3.8276,2.0234,3.6247,5.3139,2.6727
13276,450,30,61.8133,6.1092,3.4012,4.1241,1.8969,4.3827,5.4618,2.7505
13278,427,43,0.0081,6.0568,3.7612,-4.8204,1.9869,4.7408,1,2.439
13279,465,7,0.8904,6.142,1.9459,-0.116,1.8406,2.9353,3.3467,2.2102
13280,161,106,579.3265,5.0814,4.6634,6.3619,3.6603,5.6381,6.578,4.3477
13282,86,41,452.4673,4.4543,3.7136,6.1147,4.7362,4.6934,6.4547,4.8995
13283,572,2,1.6101,6.3491,0.6931,0.4763,1.4853,1.6894,3.6421,1.7418
13284,192,24,42.228,5.2575,3.1781,3.7431,3.3582,4.1608,5.2717,3.7101
13285,72,208,145.2907,4.2767,5.3375,4.9787,5.041,6.3086,5.8881,5.3792
13291,542,36,37.3083,6.2953,3.5835,3.6192,1.5777,4.5641,5.2099,2.5382
13292,425,29,31.6582,6.0521,3.3673,3.455,1.9949,4.349,5.128,2.7791
13294,100,58,58.0877,4.6052,4.0604,4.062,4.4774,5.0384,5.4307,4.6849
13295,17,21,196.6014,2.8332,3.0445,5.2812,7.5175,4.028,6.0389,6.6718
13296,524,5,146.6824,6.2615,1.6094,4.9883,1.6357,2.6007,5.8928,2.2544
13297,394,51,72.9422,5.9764,3.9318,4.2897,2.1249,4.9105,5.5443,3.024
13298,388,2,38.4443,5.961,0.6931,3.6492,2.1512,1.6894,5.2249,2.3662
13300,22,40,771.1702,3.091,3.6889,6.6479,7.0752,4.6689,6.7207,6.5585
13301,76,58,202.2727,4.3307,4.0604,5.3096,4.9483,5.0384,6.0531,5.0768
13304,9,42,301.139,2.1972,3.7377,5.7076,8.6087,4.7174,6.2516,7.5947
13305,150,69,632.3427,5.0106,4.2341,6.4494,3.7818,5.2111,6.6217,4.3516
13307,507,1,2.6917,6.2285,0,0.9902,1.6923,1,3.8985,1.7744
13308,409,54,515.8199,6.0137,3.989,6.2458,2.0608,4.9673,6.5201,3.088
13309,60,111,82.4067,4.0943,4.7095,4.4117,5.3538,5.684,5.6052,5.445
13310,50,70,465.5272,3.912,4.2485,6.1432,5.6666,5.2254,6.4689,5.6586
13311,391,25,6.5006,5.9687,3.2189,1.8719,2.138,4.2014,4.3383,2.7707
13313,56,106,209.7587,4.0254,4.6634,5.346,5.4722,5.6381,6.0712,5.5653
13314,388,67,740.3489,5.961,4.2047,6.6071,2.1512,5.1819,6.7003,3.2123
13316,115,94,2928.4167,4.7449,4.5433,7.9822,4.2376,5.5186,7.3863,4.8087
13317,16,76,326.5977,2.7726,4.3307,5.7887,7.6216,5.3072,6.2921,7.0257
13319,12,544,3015.2998,2.4849,6.2989,8.0115,8.1151,7.2648,7.4009,7.8736
13320,57,67,138.4605,4.0431,4.2047,4.9306,5.4418,5.1819,5.864,5.4321
13321,459,11,15.4521,6.1291,2.3979,2.7377,1.8629,3.3849,4.7702,2.458
13323,390,18,57.2797,5.9661,2.8904,4.0479,2.1424,3.8747,5.4238,2.817
